AR-345_CONC_2015-10-15_S,10,10/15/2015,1:54:53 PM,41.4952,23.966,18.23580646,30
AR-345_CONC_2015-10-15_S,11,10/15/2015,1:54:54 PM,41.5987,23.966,18.30623403,
AR-345_CONC_2015-10-15_S,12,10/15/2015,1:54:55 PM,41.6245,23.966,18.32378989,
AR-345_CONC_2015-10-15_S,13,10/15/2015,1:54:56 PM,41.6038,23.966,18.30970437,
AR-345_CONC_2015-10-15_S,14,10/15/2015,1:54:57 PM,41.578,23.966,18.29214852,
AR-345_CONC_2015-10-15_S,15,10/15/2015,1:54:58 PM,41.5211,23.966,18.25343037,
AR-345_CONC_2015-10-15_S,16,10/15/2015,1:54:59 PM,41.4486,23.966,18.20409705,
AR-345_CONC_2015-10-15_S,17,10/15/2015,1:55:00 PM,41.4125,23.966,18.17953246,
AR-345_CONC_2015-10-15_S,18,10/15/2015,1:55:01 PM,41.3917,23.966,18.1653789,
AR-345_CONC_2015-10-15_S,19,10/15/2015,1:55:02 PM,41.4746,23.966,18.221789,
AR-345_CONC_2015-10-15_S,20,10/15/2015,1:55:03 PM,41.4383,23.966,18.19708831,
AR-345_CONC_2015-10-15_S,21,10/15/2015,1:55:04 PM,41.1848,23.966,18.02459181,
AR-345_CONC_2015-10-15_S,22,10/15/2015,1:55:05 PM,40.9778,23.966,17.88373668,
AR-345_CONC_2015-10-15_S,23,10/15/2015,1:55:06 PM,40.9157,23.966,17.84148014,
AR-345_CONC_2015-10-15_S,24,10/15/2015,1:55:07 PM,41.0451,23.966,17.92953161,
AR-345_CONC_2015-10-15_S,25,10/15/2015,1:55:08 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,26,10/15/2015,1:55:09 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,27,10/15/2015,1:55:10 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,28,10/15/2015,1:55:11 PM,41.2934,23.966,18.09848972,
AR-345_CONC_2015-10-15_S,29,10/15/2015,1:55:12 PM,40.952,23.966,17.86618082,
AR-345_CONC_2015-10-15_S,30,10/15/2015,1:55:13 PM,40.7398,23.966,17.7217873,
AR-345_CONC_2015-10-15_S,31,10/15/2015,1:55:14 PM,40.7916,23.966,17.7570351,
AR-345_CONC_2015-10-15_S,32,10/15/2015,1:55:15 PM,41.1693,23.966,18.01404469,
AR-345_CONC_2015-10-15_S,33,10/15/2015,1:55:16 PM,41.5262,23.966,18.25690071,
AR-345_CONC_2015-10-15_S,34,10/15/2015,1:55:17 PM,41.5417,23.966,18.26744783,
AR-345_CONC_2015-10-15_S,35,10/15/2015,1:55:18 PM,41.5727,23.966,18.28854208,
AR-345_CONC_2015-10-15_S,36,10/15/2015,1:55:19 PM,41.6142,23.966,18.31678115,
AR-345_CONC_2015-10-15_S,37,10/15/2015,1:55:20 PM,41.6659,23.966,18.35196091,
AR-345_CONC_2015-10-15_S,38,10/15/2015,1:55:21 PM,41.6659,23.966,18.35196091,
AR-345_CONC_2015-10-15_S,39,10/15/2015,1:55:22 PM,41.6503,23.966,18.34134574,
AR-345_CONC_2015-10-15_S,40,10/15/2015,1:55:23 PM,41.6608,23.966,18.34849057,
AR-345_CONC_2015-10-15_S,41,10/15/2015,1:55:24 PM,41.6866,23.966,18.36604643,
AR-345_CONC_2015-10-15_S,42,10/15/2015,1:55:25 PM,41.6814,23.966,18.36250804,
AR-345_CONC_2015-10-15_S,43,10/15/2015,1:55:26 PM,41.6763,23.966,18.35903769,
AR-345_CONC_2015-10-15_S,50,10/15/2015,1:55:33 PM,41.6814,23.966,18.36250804,25
AR-345_CONC_2015-10-15_S,51,10/15/2015,1:55:34 PM,41.6297,23.966,18.32732828,
AR-345_CONC_2015-10-15_S,52,10/15/2015,1:55:35 PM,41.6142,23.966,18.31678115,
AR-345_CONC_2015-10-15_S,53,10/15/2015,1:55:36 PM,41.5935,23.966,18.30269564,
AR-345_CONC_2015-10-15_S,54,10/15/2015,1:55:37 PM,41.6245,23.966,18.32378989,
AR-345_CONC_2015-10-15_S,55,10/15/2015,1:55:38 PM,41.6348,23.966,18.33079862,
AR-345_CONC_2015-10-15_S,56,10/15/2015,1:55:39 PM,41.9504,23.966,18.54555167,
AR-345_CONC_2015-10-15_S,57,10/15/2015,1:55:40 PM,42.0643,23.966,18.62305601,
AR-345_CONC_2015-10-15_S,58,10/15/2015,1:55:41 PM,41.9712,23.966,18.55970522,
AR-345_CONC_2015-10-15_S,59,10/15/2015,1:55:42 PM,41.8521,23.966,18.47866249,
AR-345_CONC_2015-10-15_S,60,10/15/2015,1:55:43 PM,41.5366,23.966,18.26397749,
AR-345_CONC_2015-10-15_S,61,10/15/2015,1:55:44 PM,41.1952,23.966,18.03166859,
AR-345_CONC_2015-10-15_S,62,10/15/2015,1:55:45 PM,40.8175,23.966,17.774659,
AR-345_CONC_2015-10-15_S,63,10/15/2015,1:55:46 PM,40.507,23.966,17.5633763,
AR-345_CONC_2015-10-15_S,64,10/15/2015,1:55:47 PM,40.5588,23.966,17.59862411,
AR-345_CONC_2015-10-15_S,65,10/15/2015,1:55:48 PM,40.5949,23.966,17.6231887,
AR-345_CONC_2015-10-15_S,66,10/15/2015,1:55:49 PM,40.5743,23.966,17.60917123,
AR-345_CONC_2015-10-15_S,67,10/15/2015,1:55:50 PM,40.5588,23.966,17.59862411,
AR-345_CONC_2015-10-15_S,68,10/15/2015,1:55:51 PM,40.5278,23.966,17.57752986,
AR-345_CONC_2015-10-15_S,69,10/15/2015,1:55:52 PM,40.7347,23.966,17.71831695,
AR-345_CONC_2015-10-15_S,70,10/15/2015,1:55:53 PM,41.1745,23.966,18.01758308,
AR-345_CONC_2015-10-15_S,71,10/15/2015,1:55:54 PM,41.6556,23.966,18.34495218,
AR-345_CONC_2015-10-15_S,72,10/15/2015,1:55:55 PM,42.0228,23.966,18.59481694,
AR-345_CONC_2015-10-15_S,73,10/15/2015,1:55:56 PM,42.209,23.966,18.72151851,
AR-345_CONC_2015-10-15_S,74,10/15/2015,1:55:57 PM,42.1314,23.966,18.66871485,
AR-345_CONC_2015-10-15_S,75,10/15/2015,1:55:58 PM,42.0798,23.966,18.63360314,
AR-345_CONC_2015-10-15_S,76,10/15/2015,1:55:59 PM,42.0228,23.966,18.59481694,
AR-345_CONC_2015-10-15_S,77,10/15/2015,1:56:00 PM,41.9194,23.966,18.52445742,
AR-345_CONC_2015-10-15_S,78,10/15/2015,1:56:01 PM,41.8366,23.966,18.46811537,
AR-345_CONC_2015-10-15_S,79,10/15/2015,1:56:02 PM,41.7229,23.966,18.39074711,
AR-345_CONC_2015-10-15_S,80,10/15/2015,1:56:03 PM,41.5727,23.966,18.28854208,
AR-345_CONC_2015-10-15_S,81,10/15/2015,1:56:04 PM,41.609,23.966,18.31324276,
AR-345_CONC_2015-10-15_S,82,10/15/2015,1:56:05 PM,41.5832,23.966,18.29568691,
AR-345_CONC_2015-10-15_S,83,10/15/2015,1:56:06 PM,41.4849,23.966,18.22879773,
AR-345_CONC_2015-10-15_S,84,10/15/2015,1:56:07 PM,41.4538,23.966,18.20763544,
AR-345_CONC_2015-10-15_S,85,10/15/2015,1:56:08 PM,41.459,23.966,18.21117383,
AR-345_CONC_2015-10-15_S,92,10/15/2015,1:56:15 PM,41.5056,23.966,18.24288324,20
AR-345_CONC_2015-10-15_S,93,10/15/2015,1:56:16 PM,41.5107,23.966,18.24635359,
AR-345_CONC_2015-10-15_S,94,10/15/2015,1:56:17 PM,41.402,23.966,18.17238763,
AR-345_CONC_2015-10-15_S,95,10/15/2015,1:56:18 PM,40.9312,23.966,17.85202726,
AR-345_CONC_2015-10-15_S,96,10/15/2015,1:56:19 PM,40.9623,23.966,17.87318955,
AR-345_CONC_2015-10-15_S,97,10/15/2015,1:56:20 PM,41.2624,23.966,18.07739547,
AR-345_CONC_2015-10-15_S,98,10/15/2015,1:56:21 PM,41.459,23.966,18.21117383,
AR-345_CONC_2015-10-15_S,99,10/15/2015,1:56:22 PM,41.4746,23.966,18.221789,
AR-345_CONC_2015-10-15_S,100,10/15/2015,1:56:23 PM,41.4383,23.966,18.19708831,
AR-345_CONC_2015-10-15_S,101,10/15/2015,1:56:24 PM,41.3762,23.966,18.15483177,
AR-345_CONC_2015-10-15_S,102,10/15/2015,1:56:25 PM,40.8692,23.966,17.80983877,
AR-345_CONC_2015-10-15_S,103,10/15/2015,1:56:26 PM,40.7605,23.966,17.73587281,
AR-345_CONC_2015-10-15_S,104,10/15/2015,1:56:27 PM,40.9933,23.966,17.8942838,
AR-345_CONC_2015-10-15_S,105,10/15/2015,1:56:28 PM,41.2934,23.966,18.09848972,
AR-345_CONC_2015-10-15_S,106,10/15/2015,1:56:29 PM,41.4952,23.966,18.23580646,
AR-345_CONC_2015-10-15_S,107,10/15/2015,1:56:30 PM,41.5004,23.966,18.23934485,
AR-345_CONC_2015-10-15_S,108,10/15/2015,1:56:31 PM,41.4901,23.966,18.23233612,
AR-345_CONC_2015-10-15_S,109,10/15/2015,1:56:32 PM,41.4849,23.966,18.22879773,
AR-345_CONC_2015-10-15_S,110,10/15/2015,1:56:33 PM,41.4693,23.966,18.21818256,
AR-345_CONC_2015-10-15_S,111,10/15/2015,1:56:34 PM,41.4849,23.966,18.22879773,
AR-345_CONC_2015-10-15_S,112,10/15/2015,1:56:35 PM,41.4901,23.966,18.23233612,
AR-345_CONC_2015-10-15_S,113,10/15/2015,1:56:36 PM,41.4901,23.966,18.23233612,
AR-345_CONC_2015-10-15_S,114,10/15/2015,1:56:37 PM,41.5107,23.966,18.24635359,
AR-345_CONC_2015-10-15_S,115,10/15/2015,1:56:38 PM,41.5469,23.966,18.27098622,
AR-345_CONC_2015-10-15_S,116,10/15/2015,1:56:39 PM,41.5159,23.966,18.24989198,
AR-345_CONC_2015-10-15_S,117,10/15/2015,1:56:40 PM,41.4693,23.966,18.21818256,
AR-345_CONC_2015-10-15_S,118,10/15/2015,1:56:41 PM,41.459,23.966,18.21117383,
AR-345_CONC_2015-10-15_S,119,10/15/2015,1:56:42 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,120,10/15/2015,1:56:43 PM,41.3917,23.966,18.1653789,
AR-345_CONC_2015-10-15_S,121,10/15/2015,1:56:44 PM,41.3607,23.966,18.14428465,
AR-345_CONC_2015-10-15_S,122,10/15/2015,1:56:45 PM,41.4331,23.966,18.19354992,
AR-345_CONC_2015-10-15_S,123,10/15/2015,1:56:46 PM,41.5107,23.966,18.24635359,
AR-345_CONC_2015-10-15_S,129,10/15/2015,1:56:52 PM,41.5159,23.966,18.24989198,15
AR-345_CONC_2015-10-15_S,130,10/15/2015,1:56:53 PM,41.4952,23.966,18.23580646,
AR-345_CONC_2015-10-15_S,131,10/15/2015,1:56:54 PM,41.5004,23.966,18.23934485,
AR-345_CONC_2015-10-15_S,132,10/15/2015,1:56:55 PM,41.4796,23.966,18.22519129,
AR-345_CONC_2015-10-15_S,133,10/15/2015,1:56:56 PM,41.5107,23.966,18.24635359,
AR-345_CONC_2015-10-15_S,134,10/15/2015,1:56:57 PM,41.5469,23.966,18.27098622,
AR-345_CONC_2015-10-15_S,135,10/15/2015,1:56:58 PM,41.5417,23.966,18.26744783,
AR-345_CONC_2015-10-15_S,136,10/15/2015,1:56:59 PM,41.5314,23.966,18.2604391,
AR-345_CONC_2015-10-15_S,137,10/15/2015,1:57:00 PM,41.5262,23.966,18.25690071,
AR-345_CONC_2015-10-15_S,138,10/15/2015,1:57:01 PM,41.4796,23.966,18.22519129,
AR-345_CONC_2015-10-15_S,139,10/15/2015,1:57:02 PM,41.397,23.966,18.16898533,
AR-345_CONC_2015-10-15_S,140,10/15/2015,1:57:03 PM,41.3089,23.966,18.10903684,
AR-345_CONC_2015-10-15_S,141,10/15/2015,1:57:04 PM,41.3194,23.966,18.11618167,
AR-345_CONC_2015-10-15_S,142,10/15/2015,1:57:05 PM,41.3659,23.966,18.14782304,
AR-345_CONC_2015-10-15_S,143,10/15/2015,1:57:06 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,144,10/15/2015,1:57:07 PM,41.4693,23.966,18.21818256,
AR-345_CONC_2015-10-15_S,145,10/15/2015,1:57:08 PM,41.4073,23.966,18.17599407,
AR-345_CONC_2015-10-15_S,146,10/15/2015,1:57:09 PM,41.3089,23.966,18.10903684,
AR-345_CONC_2015-10-15_S,147,10/15/2015,1:57:10 PM,41.0658,23.966,17.94361712,
AR-345_CONC_2015-10-15_S,148,10/15/2015,1:57:11 PM,40.7192,23.966,17.70776983,
AR-345_CONC_2015-10-15_S,149,10/15/2015,1:57:12 PM,40.4863,23.966,17.54929079,
AR-345_CONC_2015-10-15_S,150,10/15/2015,1:57:13 PM,40.3879,23.966,17.48233357,
AR-345_CONC_2015-10-15_S,151,10/15/2015,1:57:14 PM,40.5173,23.966,17.57038504,
AR-345_CONC_2015-10-15_S,152,10/15/2015,1:57:15 PM,40.6053,23.966,17.63026548,
AR-345_CONC_2015-10-15_S,153,10/15/2015,1:57:16 PM,40.9054,23.966,17.8344714,
AR-345_CONC_2015-10-15_S,154,10/15/2015,1:57:17 PM,41.0348,23.966,17.92252287,
AR-345_CONC_2015-10-15_S,155,10/15/2015,1:57:18 PM,41.4538,23.966,18.20763544,
AR-345_CONC_2015-10-15_S,156,10/15/2015,1:57:19 PM,41.5366,23.966,18.26397749,
AR-345_CONC_2015-10-15_S,157,10/15/2015,1:57:20 PM,41.5211,23.966,18.25343037,
AR-345_CONC_2015-10-15_S,158,10/15/2015,1:57:21 PM,41.5159,23.966,18.24989198,
AR-345_CONC_2015-10-15_S,159,10/15/2015,1:57:22 PM,41.5469,23.966,18.27098622,
AR-345_CONC_2015-10-15_S,160,10/15/2015,1:57:23 PM,41.4952,23.966,18.23580646,
AR-345_CONC_2015-10-15_S,169,10/15/2015,1:57:32 PM,41.459,23.966,18.21117383,10
AR-345_CONC_2015-10-15_S,170,10/15/2015,1:57:33 PM,41.0969,23.966,17.96477941,
AR-345_CONC_2015-10-15_S,171,10/15/2015,1:57:34 PM,40.7813,23.966,17.75002637,
AR-345_CONC_2015-10-15_S,172,10/15/2015,1:57:35 PM,40.6416,23.966,17.65496616,
AR-345_CONC_2015-10-15_S,173,10/15/2015,1:57:36 PM,40.8796,23.966,17.81691554,
AR-345_CONC_2015-10-15_S,174,10/15/2015,1:57:37 PM,41.0503,23.966,17.93307,
AR-345_CONC_2015-10-15_S,175,10/15/2015,1:57:38 PM,41.2573,23.966,18.07392513,
AR-345_CONC_2015-10-15_S,176,10/15/2015,1:57:39 PM,41.2728,23.966,18.08447225,
AR-345_CONC_2015-10-15_S,177,10/15/2015,1:57:40 PM,41.3349,23.966,18.12672879,
AR-345_CONC_2015-10-15_S,178,10/15/2015,1:57:41 PM,41.428,23.966,18.19007958,
AR-345_CONC_2015-10-15_S,179,10/15/2015,1:57:42 PM,41.4435,23.966,18.2006267,
AR-345_CONC_2015-10-15_S,180,10/15/2015,1:57:43 PM,41.34,23.966,18.13019914,
AR-345_CONC_2015-10-15_S,181,10/15/2015,1:57:44 PM,40.9675,23.966,17.87672794,
AR-345_CONC_2015-10-15_S,182,10/15/2015,1:57:45 PM,40.6622,23.966,17.66898363,
AR-345_CONC_2015-10-15_S,183,10/15/2015,1:57:46 PM,40.8434,23.966,17.79228291,
AR-345_CONC_2015-10-15_S,184,10/15/2015,1:57:47 PM,41.0399,23.966,17.92599322,
AR-345_CONC_2015-10-15_S,185,10/15/2015,1:57:48 PM,41.5107,23.966,18.24635359,
AR-345_CONC_2015-10-15_S,186,10/15/2015,1:57:49 PM,41.6245,23.966,18.32378989,
AR-345_CONC_2015-10-15_S,187,10/15/2015,1:57:50 PM,41.6453,23.966,18.33794345,
AR-345_CONC_2015-10-15_S,188,10/15/2015,1:57:51 PM,41.6245,23.966,18.32378989,
AR-345_CONC_2015-10-15_S,189,10/15/2015,1:57:52 PM,41.5727,23.966,18.28854208,
AR-345_CONC_2015-10-15_S,190,10/15/2015,1:57:53 PM,41.459,23.966,18.21117383,
AR-345_CONC_2015-10-15_S,191,10/15/2015,1:57:54 PM,41.2107,23.966,18.04221571,
AR-345_CONC_2015-10-15_S,192,10/15/2015,1:57:55 PM,40.9262,23.966,17.84862496,
AR-345_CONC_2015-10-15_S,193,10/15/2015,1:57:56 PM,40.6416,23.966,17.65496616,
AR-345_CONC_2015-10-15_S,194,10/15/2015,1:57:57 PM,40.6622,23.966,17.66898363,
AR-345_CONC_2015-10-15_S,195,10/15/2015,1:57:58 PM,40.9262,23.966,17.84862496,
AR-345_CONC_2015-10-15_S,196,10/15/2015,1:57:59 PM,41.371,23.966,18.15129338,
AR-345_CONC_2015-10-15_S,197,10/15/2015,1:58:00 PM,41.4746,23.966,18.221789,
AR-345_CONC_2015-10-15_S,198,10/15/2015,1:58:01 PM,41.4901,23.966,18.23233612,
AR-345_CONC_2015-10-15_S,199,10/15/2015,1:58:02 PM,41.5056,23.966,18.24288324,
AR-345_CONC_2015-10-15_S,200,10/15/2015,1:58:03 PM,41.4641,23.966,18.21464417,
AR-345_CONC_2015-10-15_S,201,10/15/2015,1:58:04 PM,41.4331,23.966,18.19354992,
AR-345_CONC_2015-10-15_S,202,10/15/2015,1:58:05 PM,41.4641,23.966,18.21464417,
AR-345_CONC_2015-10-15_S,203,10/15/2015,1:58:06 PM,41.4693,23.966,18.21818256,
AR-345_CONC_2015-10-15_S,204,10/15/2015,1:58:07 PM,41.3244,23.966,18.11958397,
AR-345_CONC_2015-10-15_S,208,10/15/2015,1:58:11 PM,41.2934,23.966,18.09848972,5
AR-345_CONC_2015-10-15_S,209,10/15/2015,1:58:12 PM,41.4331,23.966,18.19354992,
AR-345_CONC_2015-10-15_S,210,10/15/2015,1:58:13 PM,41.4176,23.966,18.1830028,
AR-345_CONC_2015-10-15_S,211,10/15/2015,1:58:14 PM,41.459,23.966,18.21117383,
AR-345_CONC_2015-10-15_S,212,10/15/2015,1:58:15 PM,41.4228,23.966,18.18654119,
AR-345_CONC_2015-10-15_S,213,10/15/2015,1:58:16 PM,41.0503,23.966,17.93307,
AR-345_CONC_2015-10-15_S,214,10/15/2015,1:58:17 PM,40.8123,23.966,17.77112061,
AR-345_CONC_2015-10-15_S,215,10/15/2015,1:58:18 PM,40.7502,23.966,17.72886407,
AR-345_CONC_2015-10-15_S,216,10/15/2015,1:58:19 PM,40.7864,23.966,17.75349671,
AR-345_CONC_2015-10-15_S,217,10/15/2015,1:58:20 PM,40.8226,23.966,17.77812935,
AR-345_CONC_2015-10-15_S,218,10/15/2015,1:58:21 PM,40.9623,23.966,17.87318955,
AR-345_CONC_2015-10-15_S,219,10/15/2015,1:58:22 PM,40.9054,23.966,17.8344714,
AR-345_CONC_2015-10-15_S,220,10/15/2015,1:58:23 PM,40.7037,23.966,17.6972227,
AR-345_CONC_2015-10-15_S,221,10/15/2015,1:58:24 PM,40.5898,23.966,17.61971836,
AR-345_CONC_2015-10-15_S,222,10/15/2015,1:58:25 PM,40.5691,23.966,17.60563284,
AR-345_CONC_2015-10-15_S,223,10/15/2015,1:58:26 PM,40.5898,23.966,17.61971836,
AR-345_CONC_2015-10-15_S,224,10/15/2015,1:58:27 PM,40.6985,23.966,17.69368431,
AR-345_CONC_2015-10-15_S,225,10/15/2015,1:58:28 PM,40.7761,23.966,17.74648798,
AR-345_CONC_2015-10-15_S,226,10/15/2015,1:58:29 PM,40.8019,23.966,17.76404384,
AR-345_CONC_2015-10-15_S,227,10/15/2015,1:58:30 PM,40.9882,23.966,17.89081346,
AR-345_CONC_2015-10-15_S,228,10/15/2015,1:58:31 PM,41.1487,23.966,18.00002722,
AR-345_CONC_2015-10-15_S,229,10/15/2015,1:58:32 PM,41.4125,23.966,18.17953246,
AR-345_CONC_2015-10-15_S,230,10/15/2015,1:58:33 PM,41.7073,23.966,18.38013194,
AR-345_CONC_2015-10-15_S,231,10/15/2015,1:58:34 PM,41.6556,23.966,18.34495218,
AR-345_CONC_2015-10-15_S,232,10/15/2015,1:58:35 PM,41.5935,23.966,18.30269564,
AR-345_CONC_2015-10-15_S,233,10/15/2015,1:58:36 PM,41.5417,23.966,18.26744783,
AR-345_CONC_2015-10-15_S,234,10/15/2015,1:58:37 PM,41.5677,23.966,18.28513978,
AR-345_CONC_2015-10-15_S,235,10/15/2015,1:58:38 PM,41.5262,23.966,18.25690071,0
