ID,Sample_#,Date,Time,Abs_Pres_psi,Temp °C,Abs_Pres_m,Trans_Dist_m,
AR-345_TITAN_2016-01-27_S,1,1/27/2016,9:33:03 AM,38.2327,12.787,16.01580708,,
AR-345_TITAN_2016-01-27_S,2,1/27/2016,9:33:04 AM,37.5919,12.787,15.57976858,,
AR-345_TITAN_2016-01-27_S,3,1/27/2016,9:33:05 AM,38.0776,12.787,15.91026779,,
AR-345_TITAN_2016-01-27_S,4,1/27/2016,9:33:06 AM,38.367,12.787,16.1071928,,
AR-345_TITAN_2016-01-27_S,5,1/27/2016,9:33:07 AM,38.4599,12.787,16.17040749,,
AR-345_TITAN_2016-01-27_S,6,1/27/2016,9:33:08 AM,38.2585,12.787,16.03336293,,
AR-345_TITAN_2016-01-27_S,7,1/27/2016,9:33:09 AM,38.4238,12.787,16.1458429,,
AR-345_TITAN_2016-01-27_S,8,1/27/2016,9:33:10 AM,38.3101,12.787,16.06847465,,
AR-345_TITAN_2016-01-27_S,9,1/27/2016,9:33:11 AM,38.0982,12.787,15.92428526,,
AR-345_TITAN_2016-01-27_S,10,1/27/2016,9:33:12 AM,38.1137,12.787,15.93483239,,
AR-345_TITAN_2016-01-27_S,11,1/27/2016,9:33:13 AM,38.4547,12.787,16.1668691,,
AR-345_TITAN_2016-01-27_S,12,1/27/2016,9:33:14 AM,38.5787,12.787,16.25124609,,
AR-345_TITAN_2016-01-27_S,13,1/27/2016,9:33:15 AM,38.6098,12.787,16.27240838,,
AR-345_TITAN_2016-01-27_S,14,1/27/2016,9:33:16 AM,38.6975,12.787,16.33208469,,
AR-345_TITAN_2016-01-27_S,15,1/27/2016,9:33:17 AM,38.248,12.787,16.02621811,,
AR-345_TITAN_2016-01-27_S,16,1/27/2016,9:33:18 AM,37.9742,12.787,15.83990827,,
AR-345_TITAN_2016-01-27_S,17,1/27/2016,9:33:19 AM,37.752,12.787,15.68871015,,
AR-345_TITAN_2016-01-27_S,18,1/27/2016,9:33:20 AM,37.9123,12.787,15.79778783,,
AR-345_TITAN_2016-01-27_S,19,1/27/2016,9:33:21 AM,38.243,12.787,16.02281581,,
AR-345_TITAN_2016-01-27_S,20,1/27/2016,9:33:22 AM,38.0982,12.787,15.92428526,,
AR-345_TITAN_2016-01-27_S,21,1/27/2016,9:33:23 AM,38,12.787,15.85746413,,
AR-345_TITAN_2016-01-27_S,22,1/27/2016,9:33:24 AM,38.5065,12.787,16.20211691,30,MISSING 25
AR-345_TITAN_2016-01-27_S,23,1/27/2016,9:33:25 AM,38.398,12.787,16.12828705,,
AR-345_TITAN_2016-01-27_S,24,1/27/2016,9:33:26 AM,38.1913,12.787,15.98763605,,
AR-345_TITAN_2016-01-27_S,25,1/27/2016,9:33:27 AM,38.0518,12.787,15.89271194,,
AR-345_TITAN_2016-01-27_S,26,1/27/2016,9:33:28 AM,38.0724,12.787,15.90672941,,
AR-345_TITAN_2016-01-27_S,27,1/27/2016,9:33:29 AM,38.2791,12.787,16.0473804,,
AR-345_TITAN_2016-01-27_S,28,1/27/2016,9:33:30 AM,38.4341,12.787,16.15285164,,
AR-345_TITAN_2016-01-27_S,29,1/27/2016,9:33:31 AM,38.4496,12.787,16.16339876,,
AR-345_TITAN_2016-01-27_S,30,1/27/2016,9:33:32 AM,38.4444,12.787,16.15986037,,
AR-345_TITAN_2016-01-27_S,31,1/27/2016,9:33:33 AM,38.243,12.787,16.02281581,,
AR-345_TITAN_2016-01-27_S,32,1/27/2016,9:33:34 AM,38.0673,12.787,15.90325906,,
AR-345_TITAN_2016-01-27_S,33,1/27/2016,9:33:35 AM,37.9847,12.787,15.8470531,,
AR-345_TITAN_2016-01-27_S,34,1/27/2016,9:33:36 AM,38.0776,12.787,15.91026779,,
AR-345_TITAN_2016-01-27_S,35,1/27/2016,9:33:37 AM,38.2894,12.787,16.05438913,,
AR-345_TITAN_2016-01-27_S,36,1/27/2016,9:33:38 AM,38.4083,12.787,16.13529578,,
AR-345_TITAN_2016-01-27_S,37,1/27/2016,9:33:39 AM,38.3462,12.787,16.09303924,,
AR-345_TITAN_2016-01-27_S,38,1/27/2016,9:33:40 AM,38.1448,12.787,15.95599468,,
AR-345_TITAN_2016-01-27_S,39,1/27/2016,9:33:41 AM,37.9587,12.787,15.82936115,,
AR-345_TITAN_2016-01-27_S,40,1/27/2016,9:33:42 AM,37.9123,12.787,15.79778783,,
AR-345_TITAN_2016-01-27_S,41,1/27/2016,9:33:43 AM,38.0931,12.787,15.92081492,,
AR-345_TITAN_2016-01-27_S,42,1/27/2016,9:33:44 AM,38.3153,12.787,16.07201304,,
AR-345_TITAN_2016-01-27_S,43,1/27/2016,9:33:45 AM,38.3928,12.787,16.12474866,,
AR-345_TITAN_2016-01-27_S,44,1/27/2016,9:33:46 AM,38.4961,12.787,16.19504013,,
AR-345_TITAN_2016-01-27_S,45,1/27/2016,9:33:47 AM,38.3773,12.787,16.11420153,,
AR-345_TITAN_2016-01-27_S,46,1/27/2016,9:33:48 AM,38.1396,12.787,15.95245629,,
AR-345_TITAN_2016-01-27_S,47,1/27/2016,9:33:49 AM,38.0105,12.787,15.86460896,,
AR-345_TITAN_2016-01-27_S,48,1/27/2016,9:33:50 AM,38.0621,12.787,15.89972067,,
AR-345_TITAN_2016-01-27_S,49,1/27/2016,9:33:51 AM,37.9587,12.787,15.82936115,,
AR-345_TITAN_2016-01-27_S,50,1/27/2016,9:33:52 AM,37.8244,12.787,15.73797543,,
AR-345_TITAN_2016-01-27_S,51,1/27/2016,9:33:53 AM,38.4289,12.787,16.14931325,,
AR-345_TITAN_2016-01-27_S,52,1/27/2016,9:33:54 AM,37.8347,12.787,15.74498416,,
AR-345_TITAN_2016-01-27_S,53,1/27/2016,9:33:55 AM,37.9639,12.787,15.83289954,,
AR-345_TITAN_2016-01-27_S,54,1/27/2016,9:33:56 AM,37.9691,12.787,15.83643793,,
AR-345_TITAN_2016-01-27_S,55,1/27/2016,9:33:57 AM,38.2016,12.787,15.99464478,,
AR-345_TITAN_2016-01-27_S,56,1/27/2016,9:33:58 AM,38.4547,12.787,16.1668691,,
AR-345_TITAN_2016-01-27_S,57,1/27/2016,9:33:59 AM,38.5529,12.787,16.23369023,,
AR-345_TITAN_2016-01-27_S,58,1/27/2016,9:34:00 AM,38.4444,12.787,16.15986037,,
AR-345_TITAN_2016-01-27_S,59,1/27/2016,9:34:01 AM,38.3256,12.787,16.07902177,,
AR-345_TITAN_2016-01-27_S,60,1/27/2016,9:34:02 AM,38.2275,12.787,16.01226869,,
AR-345_TITAN_2016-01-27_S,61,1/27/2016,9:34:03 AM,38.2946,12.787,16.05792752,,
AR-345_TITAN_2016-01-27_S,62,1/27/2016,9:34:04 AM,38.4444,12.787,16.15986037,,
AR-345_TITAN_2016-01-27_S,63,1/27/2016,9:34:05 AM,38.5271,12.787,16.21613438,,
AR-345_TITAN_2016-01-27_S,64,1/27/2016,9:34:06 AM,38.4652,12.787,16.17401393,,
AR-345_TITAN_2016-01-27_S,65,1/27/2016,9:34:07 AM,38.3153,12.787,16.07201304,,
AR-345_TITAN_2016-01-27_S,66,1/27/2016,9:34:08 AM,38.1861,12.787,15.98409766,,
AR-345_TITAN_2016-01-27_S,67,1/27/2016,9:34:09 AM,38.1913,12.787,15.98763605,,
AR-345_TITAN_2016-01-27_S,68,1/27/2016,9:34:10 AM,38.4083,12.787,16.13529578,,
AR-345_TITAN_2016-01-27_S,69,1/27/2016,9:34:11 AM,38.6045,12.787,16.26880195,,
AR-345_TITAN_2016-01-27_S,70,1/27/2016,9:34:12 AM,38.6459,12.787,16.29697298,,
AR-345_TITAN_2016-01-27_S,71,1/27/2016,9:34:13 AM,38.4599,12.787,16.17040749,,
AR-345_TITAN_2016-01-27_S,72,1/27/2016,9:34:14 AM,38.124,12.787,15.94184112,,
AR-345_TITAN_2016-01-27_S,73,1/27/2016,9:34:15 AM,37.8399,12.787,15.74852255,,
AR-345_TITAN_2016-01-27_S,74,1/27/2016,9:34:16 AM,37.8296,12.787,15.74151382,,
AR-345_TITAN_2016-01-27_S,75,1/27/2016,9:34:17 AM,38.0414,12.787,15.88563516,,
AR-345_TITAN_2016-01-27_S,76,1/27/2016,9:34:18 AM,38.3721,12.787,16.11066314,,
AR-345_TITAN_2016-01-27_S,77,1/27/2016,9:34:19 AM,38.5168,12.787,16.20912564,,
AR-345_TITAN_2016-01-27_S,78,1/27/2016,9:34:20 AM,38.5065,12.787,16.20211691,,
AR-345_TITAN_2016-01-27_S,79,1/27/2016,9:34:21 AM,38.2327,12.787,16.01580708,,
AR-345_TITAN_2016-01-27_S,80,1/27/2016,9:34:22 AM,37.8554,12.787,15.75906968,,
AR-345_TITAN_2016-01-27_S,81,1/27/2016,9:34:23 AM,37.4058,12.787,15.45313505,,
AR-345_TITAN_2016-01-27_S,82,1/27/2016,9:34:24 AM,37.4524,12.787,15.48484446,,
AR-345_TITAN_2016-01-27_S,83,1/27/2016,9:34:25 AM,38.0518,12.787,15.89271194,,
AR-345_TITAN_2016-01-27_S,84,1/27/2016,9:34:26 AM,37.8296,12.787,15.74151382,,
AR-345_TITAN_2016-01-27_S,85,1/27/2016,9:34:27 AM,38.3049,12.787,16.06493626,20,
AR-345_TITAN_2016-01-27_S,86,1/27/2016,9:34:28 AM,38.2377,12.787,16.01920937,,
AR-345_TITAN_2016-01-27_S,87,1/27/2016,9:34:29 AM,38.0208,12.787,15.87161769,,
AR-345_TITAN_2016-01-27_S,88,1/27/2016,9:34:30 AM,37.9226,12.787,15.80479656,,
AR-345_TITAN_2016-01-27_S,89,1/27/2016,9:34:31 AM,37.9123,12.787,15.79778783,,
AR-345_TITAN_2016-01-27_S,90,1/27/2016,9:34:32 AM,37.9071,12.787,15.79424944,,
AR-345_TITAN_2016-01-27_S,91,1/27/2016,9:34:33 AM,38.0105,12.787,15.86460896,,
AR-345_TITAN_2016-01-27_S,92,1/27/2016,9:34:34 AM,38.119,12.787,15.93843882,,
AR-345_TITAN_2016-01-27_S,93,1/27/2016,9:34:35 AM,38.248,12.787,16.02621811,,
AR-345_TITAN_2016-01-27_S,94,1/27/2016,9:34:36 AM,38.1706,12.787,15.97355054,,
AR-345_TITAN_2016-01-27_S,95,1/27/2016,9:34:37 AM,37.995,12.787,15.85406183,,
AR-345_TITAN_2016-01-27_S,96,1/27/2016,9:34:38 AM,37.9123,12.787,15.79778783,,
AR-345_TITAN_2016-01-27_S,97,1/27/2016,9:34:39 AM,37.7675,12.787,15.69925728,,
AR-345_TITAN_2016-01-27_S,98,1/27/2016,9:34:40 AM,37.7934,12.787,15.71688118,,
AR-345_TITAN_2016-01-27_S,99,1/27/2016,9:34:41 AM,37.8399,12.787,15.74852255,,
AR-345_TITAN_2016-01-27_S,100,1/27/2016,9:34:42 AM,38.0518,12.787,15.89271194,,
AR-345_TITAN_2016-01-27_S,101,1/27/2016,9:34:43 AM,38.0621,12.787,15.89972067,,
AR-345_TITAN_2016-01-27_S,102,1/27/2016,9:34:44 AM,37.9587,12.787,15.82936115,,
AR-345_TITAN_2016-01-27_S,103,1/27/2016,9:34:45 AM,37.6538,12.787,15.62188902,,
AR-345_TITAN_2016-01-27_S,104,1/27/2016,9:34:46 AM,37.8089,12.787,15.72742831,,
AR-345_TITAN_2016-01-27_S,105,1/27/2016,9:34:47 AM,37.9433,12.787,15.81888207,,
AR-345_TITAN_2016-01-27_S,106,1/27/2016,9:34:48 AM,38.0879,12.787,15.91727653,,
AR-345_TITAN_2016-01-27_S,107,1/27/2016,9:34:49 AM,38.1396,12.787,15.95245629,,
AR-345_TITAN_2016-01-27_S,108,1/27/2016,9:34:50 AM,37.995,12.787,15.85406183,,
AR-345_TITAN_2016-01-27_S,109,1/27/2016,9:34:51 AM,37.6643,12.787,15.62903385,,
AR-345_TITAN_2016-01-27_S,110,1/27/2016,9:34:52 AM,37.4213,12.787,15.46368217,,
AR-345_TITAN_2016-01-27_S,111,1/27/2016,9:34:53 AM,37.3645,12.787,15.42503207,,
AR-345_TITAN_2016-01-27_S,112,1/27/2016,9:34:54 AM,37.5453,12.787,15.54805916,,
AR-345_TITAN_2016-01-27_S,113,1/27/2016,9:34:55 AM,37.7056,12.787,15.65713683,,
AR-345_TITAN_2016-01-27_S,114,1/27/2016,9:34:56 AM,37.7625,12.787,15.69585498,,
AR-345_TITAN_2016-01-27_S,115,1/27/2016,9:34:57 AM,37.6074,12.787,15.5903157,,
AR-345_TITAN_2016-01-27_S,116,1/27/2016,9:34:58 AM,37.0854,12.787,15.2351158,,
AR-345_TITAN_2016-01-27_S,117,1/27/2016,9:34:59 AM,37.4679,12.787,15.49539159,,
AR-345_TITAN_2016-01-27_S,118,1/27/2016,9:35:00 AM,37.4782,12.787,15.50240032,,
AR-345_TITAN_2016-01-27_S,119,1/27/2016,9:35:01 AM,37.0493,12.787,15.21055121,,
AR-345_TITAN_2016-01-27_S,120,1/27/2016,9:35:02 AM,37.4679,12.787,15.49539159,15,
AR-345_TITAN_2016-01-27_S,121,1/27/2016,9:35:03 AM,37.4421,12.787,15.47783573,,
AR-345_TITAN_2016-01-27_S,122,1/27/2016,9:35:04 AM,37.3542,12.787,15.41802333,,
AR-345_TITAN_2016-01-27_S,123,1/27/2016,9:35:05 AM,37.4421,12.787,15.47783573,,
AR-345_TITAN_2016-01-27_S,124,1/27/2016,9:35:06 AM,37.4989,12.787,15.51648583,,
AR-345_TITAN_2016-01-27_S,125,1/27/2016,9:35:07 AM,37.5609,12.787,15.55867433,,
AR-345_TITAN_2016-01-27_S,126,1/27/2016,9:35:08 AM,37.5558,12.787,15.55520398,,
AR-345_TITAN_2016-01-27_S,127,1/27/2016,9:35:09 AM,37.473,12.787,15.49886193,,
AR-345_TITAN_2016-01-27_S,128,1/27/2016,9:35:10 AM,37.4163,12.787,15.46027987,,
AR-345_TITAN_2016-01-27_S,129,1/27/2016,9:35:11 AM,37.3955,12.787,15.44612631,,
AR-345_TITAN_2016-01-27_S,130,1/27/2016,9:35:12 AM,37.4007,12.787,15.4496647,,
AR-345_TITAN_2016-01-27_S,131,1/27/2016,9:35:13 AM,37.4163,12.787,15.46027987,,
AR-345_TITAN_2016-01-27_S,132,1/27/2016,9:35:14 AM,37.3284,12.787,15.40046748,,
AR-345_TITAN_2016-01-27_S,133,1/27/2016,9:35:15 AM,37.1991,12.787,15.31248405,,
AR-345_TITAN_2016-01-27_S,134,1/27/2016,9:35:16 AM,37.163,12.787,15.28791946,,
AR-345_TITAN_2016-01-27_S,135,1/27/2016,9:35:17 AM,37.287,12.787,15.37229645,,
AR-345_TITAN_2016-01-27_S,136,1/27/2016,9:35:18 AM,37.4163,12.787,15.46027987,,
AR-345_TITAN_2016-01-27_S,137,1/27/2016,9:35:19 AM,37.4885,12.787,15.50940905,,
AR-345_TITAN_2016-01-27_S,138,1/27/2016,9:35:20 AM,37.5195,12.787,15.5305033,,
AR-345_TITAN_2016-01-27_S,139,1/27/2016,9:35:21 AM,37.6022,12.787,15.58677731,,
AR-345_TITAN_2016-01-27_S,140,1/27/2016,9:35:22 AM,37.6435,12.787,15.61488029,,
AR-345_TITAN_2016-01-27_S,141,1/27/2016,9:35:23 AM,37.659,12.787,15.62542741,,
AR-345_TITAN_2016-01-27_S,142,1/27/2016,9:35:24 AM,37.6332,12.787,15.60787156,,
AR-345_TITAN_2016-01-27_S,143,1/27/2016,9:35:25 AM,37.5403,12.787,15.54465686,,
AR-345_TITAN_2016-01-27_S,144,1/27/2016,9:35:26 AM,37.4627,12.787,15.4918532,,
AR-345_TITAN_2016-01-27_S,145,1/27/2016,9:35:27 AM,37.349,12.787,15.41448494,,
AR-345_TITAN_2016-01-27_S,146,1/27/2016,9:35:28 AM,37.2612,12.787,15.35474059,,
AR-345_TITAN_2016-01-27_S,147,1/27/2016,9:35:29 AM,37.4782,12.787,15.50240032,,
AR-345_TITAN_2016-01-27_S,148,1/27/2016,9:35:30 AM,37.6022,12.787,15.58677731,,
AR-345_TITAN_2016-01-27_S,149,1/27/2016,9:35:31 AM,37.4834,12.787,15.50593871,,
AR-345_TITAN_2016-01-27_S,150,1/27/2016,9:35:32 AM,37.3284,12.787,15.40046748,,
AR-345_TITAN_2016-01-27_S,151,1/27/2016,9:35:33 AM,37.7883,12.787,15.71341084,,
AR-345_TITAN_2016-01-27_S,152,1/27/2016,9:35:34 AM,37.4576,12.787,15.48838285,,
AR-345_TITAN_2016-01-27_S,153,1/27/2016,9:35:35 AM,37.7572,12.787,15.69224854,10,
AR-345_TITAN_2016-01-27_S,154,1/27/2016,9:35:36 AM,37.7831,12.787,15.70987245,,
AR-345_TITAN_2016-01-27_S,155,1/27/2016,9:35:37 AM,37.7469,12.787,15.68523981,,
AR-345_TITAN_2016-01-27_S,156,1/27/2016,9:35:38 AM,37.6435,12.787,15.61488029,,
AR-345_TITAN_2016-01-27_S,157,1/27/2016,9:35:39 AM,37.5764,12.787,15.56922145,,
AR-345_TITAN_2016-01-27_S,158,1/27/2016,9:35:40 AM,37.5712,12.787,15.56568306,,
AR-345_TITAN_2016-01-27_S,159,1/27/2016,9:35:41 AM,37.6798,12.787,15.63958097,,
AR-345_TITAN_2016-01-27_S,160,1/27/2016,9:35:42 AM,37.8193,12.787,15.73450508,,
AR-345_TITAN_2016-01-27_S,161,1/27/2016,9:35:43 AM,37.8968,12.787,15.7872407,,
AR-345_TITAN_2016-01-27_S,162,1/27/2016,9:35:44 AM,37.8865,12.787,15.78023197,,
AR-345_TITAN_2016-01-27_S,163,1/27/2016,9:35:45 AM,37.8607,12.787,15.76267611,,
AR-345_TITAN_2016-01-27_S,164,1/27/2016,9:35:46 AM,37.9278,12.787,15.80833495,,
AR-345_TITAN_2016-01-27_S,165,1/27/2016,9:35:47 AM,38.0105,12.787,15.86460896,,
AR-345_TITAN_2016-01-27_S,166,1/27/2016,9:35:48 AM,38.0208,12.787,15.87161769,,
AR-345_TITAN_2016-01-27_S,167,1/27/2016,9:35:49 AM,37.9329,12.787,15.81180529,,
AR-345_TITAN_2016-01-27_S,168,1/27/2016,9:35:50 AM,37.8296,12.787,15.74151382,,
AR-345_TITAN_2016-01-27_S,169,1/27/2016,9:35:51 AM,37.8038,12.787,15.72395796,,
AR-345_TITAN_2016-01-27_S,170,1/27/2016,9:35:52 AM,37.9691,12.787,15.83643793,,
AR-345_TITAN_2016-01-27_S,171,1/27/2016,9:35:53 AM,38.1706,12.787,15.97355054,,
AR-345_TITAN_2016-01-27_S,172,1/27/2016,9:35:54 AM,38.3412,12.787,16.08963694,,
AR-345_TITAN_2016-01-27_S,173,1/27/2016,9:35:55 AM,38.2636,12.787,16.03683328,,
AR-345_TITAN_2016-01-27_S,174,1/27/2016,9:35:56 AM,38.0518,12.787,15.89271194,,
AR-345_TITAN_2016-01-27_S,175,1/27/2016,9:35:57 AM,37.8451,12.787,15.75206094,,
AR-345_TITAN_2016-01-27_S,176,1/27/2016,9:35:58 AM,37.5971,12.787,15.58330697,,
AR-345_TITAN_2016-01-27_S,177,1/27/2016,9:35:59 AM,37.4266,12.787,15.46728861,,
AR-345_TITAN_2016-01-27_S,178,1/27/2016,9:36:00 AM,38.0982,12.787,15.92428526,,
AR-345_TITAN_2016-01-27_S,179,1/27/2016,9:36:01 AM,38.0879,12.787,15.91727653,,
AR-345_TITAN_2016-01-27_S,180,1/27/2016,9:36:02 AM,38.3204,12.787,16.07548338,5,
AR-345_TITAN_2016-01-27_S,181,1/27/2016,9:36:03 AM,38.3773,12.787,16.11420153,,
AR-345_TITAN_2016-01-27_S,182,1/27/2016,9:36:04 AM,38.3359,12.787,16.08603051,,
AR-345_TITAN_2016-01-27_S,183,1/27/2016,9:36:05 AM,38.2275,12.787,16.01226869,,
AR-345_TITAN_2016-01-27_S,184,1/27/2016,9:36:06 AM,38.1137,12.787,15.93483239,,
AR-345_TITAN_2016-01-27_S,185,1/27/2016,9:36:07 AM,38.2222,12.787,16.00866225,,
AR-345_TITAN_2016-01-27_S,186,1/27/2016,9:36:08 AM,38.3101,12.787,16.06847465,,
AR-345_TITAN_2016-01-27_S,187,1/27/2016,9:36:09 AM,38.5271,12.787,16.21613438,,
AR-345_TITAN_2016-01-27_S,188,1/27/2016,9:36:10 AM,38.7957,12.787,16.39890582,,
AR-345_TITAN_2016-01-27_S,189,1/27/2016,9:36:11 AM,39.023,12.787,16.55357428,,
AR-345_TITAN_2016-01-27_S,190,1/27/2016,9:36:12 AM,39.0901,12.787,16.59923312,,
AR-345_TITAN_2016-01-27_S,191,1/27/2016,9:36:13 AM,39.1935,12.787,16.66959264,,
AR-345_TITAN_2016-01-27_S,192,1/27/2016,9:36:14 AM,39.4414,12.787,16.83827857,,
AR-345_TITAN_2016-01-27_S,193,1/27/2016,9:36:15 AM,39.6945,12.787,17.01050289,,
AR-345_TITAN_2016-01-27_S,194,1/27/2016,9:36:16 AM,39.9476,12.787,17.18272721,,
AR-345_TITAN_2016-01-27_S,195,1/27/2016,9:36:17 AM,40.0612,12.787,17.26002742,,
AR-345_TITAN_2016-01-27_S,196,1/27/2016,9:36:18 AM,40.1386,12.787,17.31269499,,
AR-345_TITAN_2016-01-27_S,197,1/27/2016,9:36:19 AM,40.1386,12.787,17.31269499,,
AR-345_TITAN_2016-01-27_S,198,1/27/2016,9:36:20 AM,40.402,12.787,17.49192805,,
AR-345_TITAN_2016-01-27_S,199,1/27/2016,9:36:21 AM,40.8203,12.787,17.77656429,,
AR-345_TITAN_2016-01-27_S,200,1/27/2016,9:36:22 AM,41.1507,12.787,18.00138814,,
AR-345_TITAN_2016-01-27_S,201,1/27/2016,9:36:23 AM,41.4605,12.787,18.21219452,,
AR-345_TITAN_2016-01-27_S,202,1/27/2016,9:36:24 AM,41.0888,12.787,17.95926769,,
AR-345_TITAN_2016-01-27_S,203,1/27/2016,9:36:25 AM,40.5156,12.787,17.56922826,,
AR-345_TITAN_2016-01-27_S,204,1/27/2016,9:36:26 AM,40.309,12.787,17.42864531,,
AR-345_TITAN_2016-01-27_S,205,1/27/2016,9:36:27 AM,40.4175,12.787,17.50247517,,
AR-345_TITAN_2016-01-27_S,206,1/27/2016,9:36:28 AM,40.6241,12.787,17.64305812,,
AR-345_TITAN_2016-01-27_S,207,1/27/2016,9:36:29 AM,40.8306,12.787,17.78357303,,
AR-345_TITAN_2016-01-27_S,208,1/27/2016,9:36:30 AM,40.8254,12.787,17.78003464,,
AR-345_TITAN_2016-01-27_S,209,1/27/2016,9:36:31 AM,40.7221,12.787,17.70974316,,
AR-345_TITAN_2016-01-27_S,210,1/27/2016,9:36:32 AM,40.7325,12.787,17.71681994,,
AR-345_TITAN_2016-01-27_S,211,1/27/2016,9:36:33 AM,40.9236,12.787,17.84685577,,
AR-345_TITAN_2016-01-27_S,212,1/27/2016,9:36:34 AM,41.1816,12.787,18.02241434,,
AR-345_TITAN_2016-01-27_S,213,1/27/2016,9:36:35 AM,41.4914,12.787,18.23322072,,
AR-345_TITAN_2016-01-27_S,214,1/27/2016,9:36:36 AM,41.6049,12.787,18.31045288,,
AR-345_TITAN_2016-01-27_S,215,1/27/2016,9:36:37 AM,41.5894,12.787,18.29990576,,
AR-345_TITAN_2016-01-27_S,216,1/27/2016,9:36:38 AM,41.4708,12.787,18.21920325,,
AR-345_TITAN_2016-01-27_S,217,1/27/2016,9:36:39 AM,41.3159,12.787,18.11380006,,
AR-345_TITAN_2016-01-27_S,218,1/27/2016,9:36:40 AM,41.4759,12.787,18.22267359,,
AR-345_TITAN_2016-01-27_S,219,1/27/2016,9:36:41 AM,41.7495,12.787,18.40884734,,
AR-345_TITAN_2016-01-27_S,220,1/27/2016,9:36:42 AM,42.0386,12.787,18.6055682,,
AR-345_TITAN_2016-01-27_S,221,1/27/2016,9:36:43 AM,42.3275,12.787,18.80215297,,
AR-345_TITAN_2016-01-27_S,222,1/27/2016,9:36:44 AM,42.4824,12.787,18.90755616,,
AR-345_TITAN_2016-01-27_S,223,1/27/2016,9:36:45 AM,42.5288,12.787,18.93912949,,
AR-345_TITAN_2016-01-27_S,224,1/27/2016,9:36:46 AM,42.5391,12.787,18.94613822,,
AR-345_TITAN_2016-01-27_S,225,1/27/2016,9:36:47 AM,42.6372,12.787,19.01289131,,
AR-345_TITAN_2016-01-27_S,226,1/27/2016,9:36:48 AM,43.0656,12.787,19.30440019,,
AR-345_TITAN_2016-01-27_S,227,1/27/2016,9:36:49 AM,43.2513,12.787,19.43076154,,
AR-345_TITAN_2016-01-27_S,228,1/27/2016,9:36:50 AM,43.1843,12.787,19.38517074,,
AR-345_TITAN_2016-01-27_S,229,1/27/2016,9:36:51 AM,43.1584,12.787,19.36754684,0,
AR-345_TITAN_2016-01-27_S,230,1/27/2016,9:36:52 AM,42.8901,12.787,19.18497954,,
AR-345_TITAN_2016-01-27_S,231,1/27/2016,9:36:53 AM,42.9004,12.787,19.19198827,,
AR-345_TITAN_2016-01-27_S,232,1/27/2016,9:36:54 AM,42.6734,12.787,19.03752394,,
AR-345_TITAN_2016-01-27_S,233,1/27/2016,9:36:55 AM,43.3596,12.787,19.50445531,,
AR-345_TITAN_2016-01-27_S,234,1/27/2016,9:36:56 AM,42.8334,12.787,19.14639748,,
AR-345_TITAN_2016-01-27_S,235,1/27/2016,9:36:57 AM,42.694,12.787,19.05154141,,
AR-345_TITAN_2016-01-27_S,236,1/27/2016,9:36:58 AM,43.1326,12.787,19.34999098,,
AR-345_TITAN_2016-01-27_S,237,1/27/2016,9:36:59 AM,42.4876,12.787,18.91109455,,
AR-345_TITAN_2016-01-27_S,238,1/27/2016,9:37:00 AM,42.8952,12.787,19.18844988,,
